"additional_costs";"brand";"brand_logo";"category";"category_path";"condition";"description";"description_short";"color_primary";"sku";"in_stock";"in_stock_amount";"keywords";"link";"price";"price_old";"priority";"terms_conditions";"title";"price_shipping";"delivery_time";"delivery_description";"size";"size_description";"material_description";"model";"gender_target";"ean";"google_category_id";"longitude";"latitude";"currency";"unit_price_measure";"unit_price_measure_unit";"unit_price_base_measure";"google_category_path";"image_small";"image_medium";"image_large";"image_default"
"0";"999 Games";"";"Kaartspellen";"Speelgoed en spellen|Spellen|Kaartspellen";"new";"Audition is een tactisch kaartspel. Elke beurt voer je een actie uit, waarbij je probeert om bepaalde muzikanten te verzamelen. Uitsluitend solisten en setjes van 4 muzikanten met hetzelfde nummer leveren punten op. Wie aan het einde van het spel de meeste punten heeft, wint het spel.";"";"";"999-AUD01";"";"11864";"";"https://lt45.net/c/?si=13450&li=1594951&wi=362182&pid=c7d48717e802add30eb38d9d34a144db&dl=product%2Faudition%2F8720289475550&ws=";"12.99";"12.99";"0";"";"Audition - Kaartspel";"4.99";"2";"";"12,3 x 9,7 x 2 cm";"";"";"";"";"8720289475550";"1247";"";"";"EUR";"0";"";"0";"Speelgoed en spellen > Spellen > Kaartspellen";"";"https://cdn3.999games.nl/b2c/source_images/Audition_L.png";"";"https://cdn3.999games.nl/b2c/source_images/Audition_L.png"
"0";"Schmidt";"";"Legpuzzels";"Speelgoed en spellen|Puzzels|Legpuzzels";"new";"Een puzzel uit de prachtige lijn van Premium Quality-puzzels van Schmidt. Door de zeer nauwkeurig gesneden stukjes zijn de puzzels na gebruik met 2 vingers op te tillen en ingelijst aan de muur te hangen. De puzzel bestaat uit 1000 stukjes en garandeert vele uren puzzelplezier!";"";"";"SCH-57535";"";"41";"";"https://lt45.net/c/?si=13450&li=1594951&wi=362182&pid=09445eae838c0ed2294b9b3903a6b8db&dl=product%2Freflecties-1000-stukjes%2F4001504575359&ws=";"19.99";"19.99";"0";"";"Reflecties, 1000 stukjes - Puzzel";"4.99";"2";"";"37.3 x 27.2 x 5.7 cm";"";"";"";"";"4001504575359";"2618";"";"";"EUR";"0";"";"0";"Speelgoed en spellen > Puzzels > Legpuzzels";"";"https://cdn3.999games.nl/b2c/source_images/57535_Bob_Ross_72ppi_Packshot-64d0e693.png";"";"https://cdn3.999games.nl/b2c/source_images/57535_Bob_Ross_72ppi_Packshot-64d0e693.png"
"0";"999 Games";"";"Spellen";"Speelgoed en spellen|Spellen";"new";"Vind de schat in een gezonken wrak! Probeer in dit coöperatieve escape room-spel binnen anderhalf uur alle puzzels op te lossen en alle codes te breken. Hulpkaarten brengen jullie op het goede spoor. Intense spelervaring voor fervente puzzelaars en escape room-liefhebbers.Beginnersversie van het uitdagende coöperatieve escape room-spel!";"";"";"999-EXI08";"";"6382";"";"https://lt45.net/c/?si=13450&li=1594951&wi=362182&pid=bff9b04f6637ead0cfb81fa5bf90a4d9&dl=product%2Fexit-de-verzonken-schat%2F8719214424473&ws=";"16.99";"16.99";"0";"";"EXIT - De Verzonken Schat - Breinbreker";"4.99";"2";"";"18 x 13 x 4 cm";"";"";"";"";"8719214424473";"3793";"";"";"EUR";"0";"";"0";"Speelgoed en spellen > Spellen";"";"https://cdn3.999games.nl/b2c/source_images/EXIT-De-Verzonken-Schat_L.png";"";"https://cdn3.999games.nl/b2c/source_images/EXIT-De-Verzonken-Schat_L.png"
"0";"Schmidt";"";"Legpuzzels";"Speelgoed en spellen|Puzzels|Legpuzzels";"new";"In deze prachtige lijn van Premium Quality-puzzels van Schmidt brengt Thomas Kinkade, de“painter of light”, de sfeer van verschillende Star Wars-verhalen perfect over. Door de zeer nauwkeurig gesneden stukjes zijn de puzzels na gebruik met 2 vingers op te tillen en ingelijst aan de muur te hangen. Alle puzzels bestaan uit 1000 stukjes en garanderen vele uren puzzelplezier!";"";"";"SCH-57378";"";"50";"";"https://lt45.net/c/?si=13450&li=1594951&wi=362182&pid=928cc7fead3f955d3d99eebf073143f0&dl=product%2Fstar-wars-the-mandalorian-two-for-the-road-1000-stukjes%2F4001504573782&ws=";"19.99";"19.99";"0";"";"Star Wars: The Mandalorian, Two for the Road , 1000 stukjes - Puzzel";"4.99";"2";"";"37,3 x 27,2 x 5,7 cm";"";"";"";"";"4001504573782";"2618";"";"";"EUR";"0";"";"0";"Speelgoed en spellen > Puzzels > Legpuzzels";"";"https://cdn3.999games.nl/b2c/source_images/The_Mandalorian_Two_for_the_Road_Puzzle_1000_Teile_72ppi_Packshot-bb360a3e.png";"";"https://cdn3.999games.nl/b2c/source_images/The_Mandalorian_Two_for_the_Road_Puzzle_1000_Teile_72ppi_Packshot-bb360a3e.png"
"0";"999 Games";"";"Kaartspellen";"Speelgoed en spellen|Spellen|Kaartspellen";"new";"Hilarisch partyspel. Onthoud wie welk dier voorstelt en reproduceer het bijbehorende geluid. Speciale kaarten maken het feest compleet.";"";"";"999-PAR01";"";"7911";"";"https://lt45.net/c/?si=13450&li=1594951&wi=362182&pid=b10c14fe41f0607ec1b1f82d98ed8345&dl=product%2Fparty-animals%2F8717249190165&ws=";"12.99";"12.99";"0";"";"Party Animals     - Kaartspel";"4.99";"2";"";"12,9 x 9,3 x 2,3 cm";"";"";"";"";"8717249190165";"1247";"";"";"EUR";"0";"";"0";"Speelgoed en spellen > Spellen > Kaartspellen";"";"https://cdn3.999games.nl/b2c/source_images/PartyAnimals.png";"";"https://cdn3.999games.nl/b2c/source_images/PartyAnimals.png"
"0";"999 Games";"";"Bordspellen";"Speelgoed en spellen|Spellen|Bordspellen";"new";"Uitbreiding op het legspel Carcassonne. Bouw bruggen en breid je wegen op een alternatieve manier uit. Met een burcht speculeer je op meer punten later in het spel en op de bazaar worden tegels geveild. Met nieuw artwork en nog meer variatie!";"";"";"999-CAR19N";"";"883";"";"https://lt45.net/c/?si=13450&li=1594951&wi=362182&pid=9946d0d969e347bb251ce0aeedaa4b2f&dl=product%2Fcarcassonne-bruggen-burchten-en-bazaars-uitbreiding%2F8719214422325&ws=";"16.99";"16.99";"0";"";"Carcassonne: Bruggen, Burchten en Bazaars Uitbreiding - Bordspel";"4.99";"2";"";"19 x 13,7 x 6,5 cm";"";"";"";"";"8719214422325";"1246";"";"";"EUR";"0";"";"0";"Speelgoed en spellen > Spellen > Bordspellen";"";"https://cdn3.999games.nl/b2c/source_images/Carcassonne-Uitbreiding-Bruggen-Burchten-en-Bazaars-new.png";"";"https://cdn3.999games.nl/b2c/source_images/Carcassonne-Uitbreiding-Bruggen-Burchten-en-Bazaars-new.png"
"0";"999 Games";"";"Bordspellen";"Speelgoed en spellen|Spellen|Bordspellen";"new";"Constructieve uitbreiding op het populaire legspel Carcassonne. Zet meeples in de buurt van het circus, bouw menselijke piramides en zet je circusdirecteur in om extra punten te scoren. Zo wordt Carcassonne nog leuker!";"";"";"999-CAR36";"";"1318";"";"https://lt45.net/c/?si=13450&li=1594951&wi=362182&pid=64a4c1a9a1a22308de7246e01352cd53&dl=product%2Fcarcassonne-het-circus-uitbreiding%2F8719214422097&ws=";"16.99";"16.99";"0";"";"Carcassonne: Het Circus Uitbreiding - Bordspel";"4.99";"2";"";"19 x 13,7 x 6,5 cm";"";"";"";"";"8719214422097";"1246";"";"";"EUR";"0";"";"0";"Speelgoed en spellen > Spellen > Bordspellen";"";"https://cdn3.999games.nl/b2c/source_images/Carcassonne-Uitbreiding-Het-Circus.png";"";"https://cdn3.999games.nl/b2c/source_images/Carcassonne-Uitbreiding-Het-Circus.png"
"0";"999 Games";"";"Spellen";"Speelgoed en spellen|Spellen";"new";"Verken de oceaan rond een gezonken schip en vorm routes van dezelfde kleur om schatten te bereiken, maar pas op voor verraderlijke draaikolken! Kies steeds 1 van de gerolde kleurpotloden en kleur een route van het op de betreffende zijde aangegeven aantal stappen in. Afhankelijk van het gekozen scorevel verdien je op verschillende manieren punten. Heb jij aan het einde de meeste punten?";"";"";"999-PAP03";"";"13308";"";"https://lt45.net/c/?si=13450&li=1594951&wi=362182&pid=2da54f980cc263d88a1a0c733b910a07&dl=product%2Fpick-a-pen-riffen%2F8720289474980&ws=";"16.99";"16.99";"0";"";"Pick a Pen Riffen - Dobbelspel";"4.99";"2";"";"17,8 x 12,8 x 4 cm";"";"";"";"";"8720289474980";"3793";"";"";"EUR";"0";"";"0";"Speelgoed en spellen > Spellen";"";"https://cdn3.999games.nl/b2c/source_images/Pick-a-Pen_Reefs_L.png";"";"https://cdn3.999games.nl/b2c/source_images/Pick-a-Pen_Reefs_L.png"
"0";"999 Games";"";"";"";"new";"Ben je diegene genadeloos verslagen wordt door je vrienden en familie? Of iséén van je vrienden altijd de pineut? Laat je niet uit het veld slaan, maar vier je verlies met stijl met het Verliezersshirt!De shirts zijn verkrijgbaar in drie verschillende maten: M, L en XL en zijn gemaakt van katoen met hoge kwaliteit.";"";"";"MAR-WIN+VERLIEZERSHIRT L";"";"27";"";"https://lt45.net/c/?si=13450&li=1594951&wi=362182&pid=103183a3137c160c163d87e41c00db6b&dl=product%2Fverliezersshirt-l%2F8720289476984&ws=";"19.99";"19.99";"0";"";"Verliezersshirt L";"4.99";"2";"";"null";"";"";"";"";"8720289476984";"";"";"";"EUR";"0";"";"0";"";"";"https://cdn3.999games.nl/b2c/source_images/verliezersshirt_MODEL-klein.png";"";"https://cdn3.999games.nl/b2c/source_images/verliezersshirt_MODEL-klein.png"
"0";"Schmidt";"";"Legpuzzels";"Speelgoed en spellen|Puzzels|Legpuzzels";"new";"Een puzzel uit de prachtige lijn van Premium Quality-puzzels van Schmidt. Door de zeer nauwkeurig gesneden stukjes zijn de puzzels na gebruik met 2 vingers op te tillen en ingelijst aan de muur te hangen. De  puzzel bestaat uit 1000 stukjes en garandeert vele uren puzzelplezier!";"";"";"SCH-59472";"";"292";"";"https://lt45.net/c/?si=13450&li=1594951&wi=362182&pid=deed469499be61af87dc0e06f85125f5&dl=product%2Fdisney-cinderella-1000-stukjes%2F4001504594725&ws=";"19.99";"19.99";"0";"";"Disney Cinderella, 1000 stukjes - Puzzel";"4.99";"2";"";"37,3 x 27,2 x 5,7 cm";"";"";"";"";"4001504594725";"2618";"";"";"EUR";"0";"";"0";"Speelgoed en spellen > Puzzels > Legpuzzels";"";"https://cdn3.999games.nl/b2c/source_images/59472_Packshot01.png";"";"https://cdn3.999games.nl/b2c/source_images/59472_Packshot01.png"
"0";"999 Games";"";"Kaartspellen";"Speelgoed en spellen|Spellen|Kaartspellen";"new";"Breng meer spiritualiteit in Boonanza met de uitbreiding Heilige Boontjes! Deze uitbreiding komt met nieuwe bonenvelden, een nieuwe bonensoort en speciale regels zoals goddelijke boodschappen en offerkaarten. De Heilige Boontjes zorgen voor meer uitdaging en variatie in de bonenhandel. Wie scoort de meeste munten tussen hemel en aarde?";"";"";"999-BOO11";"";"6635";"";"https://lt45.net/c/?si=13450&li=1594951&wi=362182&pid=ca036b1c301dd93b567a4b3e73fc5803&dl=product%2Fboonanza-heilige-boontjes-uitbreiding%2F8720289472269&ws=";"12.99";"12.99";"0";"";"Boonanza: Heilige Boontjes Uitbreiding - Kaartspel";"4.99";"2";"";"12,3 x 9,7 x 2 cm";"";"";"";"";"8720289472269";"1247";"";"";"EUR";"0";"";"0";"Speelgoed en spellen > Spellen > Kaartspellen";"";"https://cdn3.999games.nl/b2c/source_images/Boonanza---Heilige-Boontjes_L.png";"";"https://cdn3.999games.nl/b2c/source_images/Boonanza---Heilige-Boontjes_L.png"
"0";"Distributie artikelen";"";"Kaartspellen";"Speelgoed en spellen|Spellen|Kaartspellen";"new";"Cards Against Humanity the best-selling party game that turns your mediocre personality and lack of social skills into hours of fun. The game is simple. Each round, one player asks a question from a black card and everyone else answers with their funniest white card.Engelstalige versie!";"";"";"DIS-CARDSAHUM";"";"16376";"";"https://lt45.net/c/?si=13450&li=1594951&wi=362182&pid=f7e9529680345c8b4045db28c53b9579&dl=product%2Fcards-against-humanity%2F0817246020262&ws=";"49.99";"49.99";"0";"";"Cards Against Humanity - Partyspel";"0";"2";"";"20 x 10 x 7 cm";"";"";"";"";"817246020262";"1247";"";"";"EUR";"0";"";"0";"Speelgoed en spellen > Spellen > Kaartspellen";"";"https://cdn3.999games.nl/b2c/source_images/CardsAgainstHumanity.png";"";"https://cdn3.999games.nl/b2c/source_images/CardsAgainstHumanity.png"
"0";"Schmidt";"";"Legpuzzels";"Speelgoed en spellen|Puzzels|Legpuzzels";"new";"Een puzzel uit de prachtige lijn van Premium Quality-puzzels van Schmidt. Door de zeer nauwkeurig gesneden stukjes zijn de puzzels na gebruik met 2 vingers op te tillen en ingelijst aan de muur te hangen. De  puzzel bestaat uit 1000 stukjes en garandeert vele uren puzzelplezier!";"";"";"SCH-59639";"";"223";"";"https://lt45.net/c/?si=13450&li=1594951&wi=362182&pid=31afd18f9a7e52ad23a9f4960ef78130&dl=product%2Fdisney-mickey-minnie-1000-stukjes%2F4001504596392&ws=";"19.99";"19.99";"0";"";"Disney Mickey&Minnie, 1000 stukjes - Puzzel";"4.99";"2";"";"37,3 x 27,2 x 5,7 cm";"";"";"";"";"4001504596392";"2618";"";"";"EUR";"0";"";"0";"Speelgoed en spellen > Puzzels > Legpuzzels";"";"https://cdn3.999games.nl/b2c/source_images/59639_Packshot.png";"";"https://cdn3.999games.nl/b2c/source_images/59639_Packshot.png"
"0";"Schmidt";"";"Legpuzzels";"Speelgoed en spellen|Puzzels|Legpuzzels";"new";"Een Panoramapuzzel van Bridgewater Bay bij zonsondergang, gefotografeerd door Mark Gray. Bevat 1000 stukjes en is geschikt vanaf 12 jaar.";"";"";"SCH-59289";"";"71";"";"https://lt45.net/c/?si=13450&li=1594951&wi=362182&pid=f031ef2c7b663a2f8ae10ba43b85e9a3&dl=product%2Fbridgewater-bay-victoria-australie-1000-stukjes%2F4001504592899&ws=";"19.99";"19.99";"0";"";"Bridgewater Bay, Victoria, Australië, 1000 stukjes - Puzzel";"4.99";"2";"";"37,3 x 17 x 8,4 cm";"";"";"";"";"4001504592899";"2618";"";"";"EUR";"0";"";"0";"Speelgoed en spellen > Puzzels > Legpuzzels";"";"https://cdn3.999games.nl/b2c/source_images/59289_Packshot.png";"";"https://cdn3.999games.nl/b2c/source_images/59289_Packshot.png"
"0";"Schmidt";"";"Legpuzzels";"Speelgoed en spellen|Puzzels|Legpuzzels";"new";"Kinderen zijn dol op puzzelen. Het in elkaar zetten van puzzels bevordert niet alleen hun ruimtelijk inzicht, maar ook hun creativiteit. Het naspelen van de gebeurtenissen op een puzzel is een belevenis op zich.Leuke puzzel met een Schleich veulen figuur. 100 stukjes.";"";"";"SCH-56463";"";"30";"";"https://lt45.net/c/?si=13450&li=1594951&wi=362182&pid=516b57369b23e9241c5d2590adeef8a9&dl=product%2Fpaardenclub-kampvuur-bij-de-caravan-100-stukjes%2F4001504564636&ws=";"12.99";"12.99";"0";"";"Paardenclub - kampvuur bij de caravan - 100 stukjes - Puzzel";"4.99";"2";"";"27,5 x 19 x 3,8 cm";"";"";"";"";"4001504564636";"2618";"";"";"EUR";"0";"";"0";"Speelgoed en spellen > Puzzels > Legpuzzels";"";"https://cdn3.999games.nl/b2c/source_images/56463_Horse_Club_Schleich_Puzzle_100_Teile_.png";"";"https://cdn3.999games.nl/b2c/source_images/56463_Horse_Club_Schleich_Puzzle_100_Teile_.png"
"0";"Schmidt";"";"Legpuzzels";"Speelgoed en spellen|Puzzels|Legpuzzels";"new";"Puzzel met een bijzondere afbeelding van Thomas Kinkade met 1000 stukjes.";"";"";"SCH-59679";"";"178";"";"https://lt45.net/c/?si=13450&li=1594951&wi=362182&pid=7984726912bbeb53a14a6a0ce278d8f9&dl=product%2Fspirit-het-kruis-1000-stukjes%2F4001504596798&ws=";"19.99";"19.99";"0";"";"Spirit Het Kruis , 1000 stukjes - Puzzel";"4.99";"2";"";"37,3 x 27,2 x 5,7 cm";"";"";"";"";"4001504596798";"2618";"";"";"EUR";"0";"";"0";"Speelgoed en spellen > Puzzels > Legpuzzels";"";"https://cdn3.999games.nl/b2c/source_images/59679_packshot.png";"";"https://cdn3.999games.nl/b2c/source_images/59679_packshot.png"
"0";"999 Games";"";"Spellen";"Speelgoed en spellen|Spellen";"new";"Verzamel zoveel mogelijk wormen in dit snelle dobbelspel. En lukt dat niet eerlijk, dan pak je ze gewoon van een ander af.";"";"";"999-RGW01";"";"37379";"";"https://lt45.net/c/?si=13450&li=1594951&wi=362182&pid=dd1a27287d2560dfbe737255757760dd&dl=product%2Fregenwormen%2F8717249192053&ws=";"16.99";"16.99";"0";"";"Regenwormen - Dobbelspel";"4.99";"2";"";"13,2 x 13,2 x 4,2 cm";"";"";"";"";"8717249192053";"3793";"";"";"EUR";"0";"";"0";"Speelgoed en spellen > Spellen";"";"https://cdn3.999games.nl/b2c/source_images/Regenwormen.png";"";"https://cdn3.999games.nl/b2c/source_images/Regenwormen.png"
"0";"999 Games";"";"Bordspellen";"Speelgoed en spellen|Spellen|Bordspellen";"new";"Grote uitbreiding op het coöperatieve spel""De Legenden van Andor"", dat in 2014 tot Speelgoed van het Jaar werd verkozen. Zeil naar het noorden en beleef in 4 nieuwe legenden fantastische avonturen.";"";"";"999-LVA04";"";"1648";"";"https://lt45.net/c/?si=13450&li=1594951&wi=362182&pid=87d5a81f3bab4b15e2da95b4b1335e97&dl=product%2Fde-legenden-van-andor-de-reis-naar-het-noorden-uitbreiding%2F8717249200093&ws=";"49.99";"49.99";"0";"";"De Legenden van Andor: De Reis naar het Noorden Uitbreiding - Bordspel";"0";"2";"";"29,7 x 29,7 x 7,2 cm";"";"";"";"";"8717249200093";"1246";"";"";"EUR";"0";"";"0";"Speelgoed en spellen > Spellen > Bordspellen";"";"https://cdn3.999games.nl/b2c/source_images/De-Legenden-van-Andor-De-Reis-Naar-het-Noorden_L.png";"";"https://cdn3.999games.nl/b2c/source_images/De-Legenden-van-Andor-De-Reis-Naar-het-Noorden_L.png"
"0";"Schmidt";"";"Legpuzzels";"Speelgoed en spellen|Puzzels|Legpuzzels";"new";"Een puzzel uit de prachtige lijn van Premium Quality-puzzels van Schmidt. Door de zeer nauwkeurig gesneden stukjes zijn de puzzels na gebruik met 2 vingers op te tillen en ingelijst aan de muur te hangen. De puzzel bestaat uit 1000 stukjes en garandeert vele uren puzzelplezier!";"";"";"SCH-59773";"";"82";"";"https://lt45.net/c/?si=13450&li=1594951&wi=362182&pid=7223e7ea6eff28be4c50cd64f5b214ce&dl=product%2Fwandeling-naar-de-golden-gate-bridge-2000-stukjes%2F4001504597733&ws=";"39.99";"39.99";"0";"";"Wandeling naar de Golden Gate Bridge - 2000 stukjes - Puzzel";"0";"2";"";"37,3 x 27,2 x 5,7 cm";"";"";"";"";"4001504597733";"2618";"";"";"EUR";"0";"";"0";"Speelgoed en spellen > Puzzels > Legpuzzels";"";"https://cdn3.999games.nl/b2c/source_images/59773_Golden_Gate_BridgePackshot.png";"";"https://cdn3.999games.nl/b2c/source_images/59773_Golden_Gate_BridgePackshot.png"
"0";"999 Games";"";"Spellen";"Speelgoed en spellen|Spellen";"new";"Houd de dief! In deze uitdagende editie van de spannende EXIT-reeks proberen jullie samen een misdaad aan boord van een stoomschip op de Mississippi op te lossen voordat je aankomt in New Orleans. Zijn jullie pienter en alert genoeg om alle puzzels op te lossen, codes te kraken en de juiste dader aan te wijzen?  Een intense spelervaring voor fervente puzzelaars en escape room-liefhebbers!";"";"";"999-EXI13";"";"1947";"";"https://lt45.net/c/?si=13450&li=1594951&wi=362182&pid=2e3034c581e5153863578e039da6575d&dl=product%2Fexit-de-beroving-op-de-mississippi%2F8719214428587&ws=";"16.99";"16.99";"0";"";"EXIT - De beroving op de Mississippi - Breinbreker";"4.99";"2";"";"18 x 13 x 4 cm";"";"";"";"";"8719214428587";"3793";"";"";"EUR";"0";"";"0";"Speelgoed en spellen > Spellen";"";"https://cdn3.999games.nl/b2c/source_images/Exit-De-Beroving-op-de-Mississippi-L.png";"";"https://cdn3.999games.nl/b2c/source_images/Exit-De-Beroving-op-de-Mississippi-L.png"
"0";"null";"";"";"";"new";"Een stevige mok die je Keer op Keer kunt vullen met de lekkerste koffie, of thee of wat je maar zou willen!";"";"";"MER-MOK KEER OP KEER";"";"68";"";"https://lt45.net/c/?si=13450&li=1594951&wi=362182&pid=5b87a76e18fb9a592e4217da0bb4c6d3&dl=product%2Fmok-keer-op-keer%2F8720289476816&ws=";"14.99";"14.99";"0";"";"Mok Keer op Keer";"4.99";"2";"";"null";"";"";"";"";"8720289476816";"";"";"";"EUR";"0";"";"0";"";"";"https://cdn3.999games.nl/b2c/source_images/KeeropKeer_mok1.png";"";"https://cdn3.999games.nl/b2c/source_images/KeeropKeer_mok1.png"
"0";"999 Games";"";"Bordspellen";"Speelgoed en spellen|Spellen|Bordspellen";"new";"In dit pittige bordspel, gebaseerd op ware feiten, ontwikkel je een kleine gemeenschap bij de Atiwa-keten, waarbij je nieuwe families huisvest en je nieuw verkregen kennis van de negatieve invloed van mijnbouw en het belang dat vleerhonden voor het milieu hebben met hen deelt. Bemachtig nieuw land, beheer je dieren en middelen, en laat je gemeenschap bloeien. De speler die het beste evenwicht tussen de behoeften van zijn stad en die van het milieu weet te vinden, wint het spel.";"";"";"999-ATI01";"";"2064";"";"https://lt45.net/c/?si=13450&li=1594951&wi=362182&pid=ec569c6f88f5ef013c9b2e7b56fbcd9d&dl=product%2Fatiwa%2F8720289475673&ws=";"59.99";"59.99";"0";"";"Atiwa - Bordspel";"0";"2";"";"27,5 x 19 x 6,8 cm";"";"";"";"";"8720289475673";"1246";"";"";"EUR";"0";"";"0";"Speelgoed en spellen > Spellen > Bordspellen";"";"https://cdn3.999games.nl/b2c/source_images/Atiwa_L.png";"";"https://cdn3.999games.nl/b2c/source_images/Atiwa_L.png"
"0";"999 Games";"";"Kaartspellen";"Speelgoed en spellen|Spellen|Kaartspellen";"new";"Uitbreiding op het populaire deckbuildingsspel Dominion. In vergelijking met de eerste editie zijn 6 kaarten vervangen en is er 1 toegevoegd. Dominion Intrige is uitsluitend speelbaar in combinatie met het basisspel en ook met andere uitbreidingen te combineren";"";"";"999-DOM03N";"";"729";"";"https://lt45.net/c/?si=13450&li=1594951&wi=362182&pid=6bb85b0b04b89a725afb4caf77ac5cd1&dl=product%2Fdominion-intrige-uitbreiding%2F8719214423353&ws=";"44.99";"44.99";"0";"";"Dominion: Intrige Uitbreiding - Kaartspel";"0";"2";"";"29,7 x 29,7 x 7,2 cm";"";"";"";"";"8719214423353";"1247";"";"";"EUR";"0";"";"0";"Speelgoed en spellen > Spellen > Kaartspellen";"";"https://cdn3.999games.nl/b2c/source_images/Dominion-Uitbreiding-Intrige-Nieuw.png";"";"https://cdn3.999games.nl/b2c/source_images/Dominion-Uitbreiding-Intrige-Nieuw.png"
"0";"Schmidt";"";"Spellen";"Speelgoed en spellen|Spellen";"new";"Klassiek combineerspel. Vorm rijen van dezelfde kleur of cijfers en probeer je stenen kwijt te raken. Met getallen in plaats van symbolen!";"";"";"SCH-88149";"";"7085";"";"https://lt45.net/c/?si=13450&li=1594951&wi=362182&pid=2332b4bb019be9b3d76de77569cce100&dl=product%2Fclassic-line-my-rummy-nlfr%2F4001504881498&ws=";"27.99";"27.99";"0";"";"Classic Line My Rummy NL/FR - Educatief Spel";"4.99";"2";"";"27,50 x 19,00 x 6,70 cm";"";"";"";"";"4001504881498";"3793";"";"";"EUR";"0";"";"0";"Speelgoed en spellen > Spellen";"";"https://cdn3.999games.nl/b2c/source_images/My-Rummy-Classic-NEWWEB.png";"";"https://cdn3.999games.nl/b2c/source_images/My-Rummy-Classic-NEWWEB.png"
"0";"999 Games";"";"Bordspellen";"Speelgoed en spellen|Spellen|Bordspellen";"new";"Hoeveel is 20 x 20? Wat heb je eergisteren gegeten? Wat voor geluid maakt een koe? Weet jij je hoofd koel te houden als je meerdere vragen tegelijkertijd moet beantwoorden? Stay Cool is een hilarisch partyspel waarbij duidelijk wordt hoe goed je nou echt kunt multitasken.";"";"";"999-STA01";"";"758";"";"https://lt45.net/c/?si=13450&li=1594951&wi=362182&pid=e513fd5e9385e8ec3b9c1ba3890b21f0&dl=product%2Fstay-cool%2F8719214428709&ws=";"24.99";"24.99";"0";"";"Stay Cool - Breinbreker";"4.99";"2";"";"23 x 16 x 5 cm";"";"";"";"";"8719214428709";"1246";"";"";"EUR";"0";"";"0";"Speelgoed en spellen > Spellen > Bordspellen";"";"https://cdn3.999games.nl/b2c/source_images/StayCool-ShvJ.png";"";"https://cdn3.999games.nl/b2c/source_images/StayCool-ShvJ.png"
"0";"999 Games";"";"Kaartspellen";"Speelgoed en spellen|Spellen|Kaartspellen";"new";"In dit snelle reactiespel moet je op de bel slaan zodra 5 dezelfde kleuren of 5 dezelfde symbolen op tafel liggen. Omdat de symbolen in verschillende kleuren zijn afgebeeld, is dat lastiger dan je denkt. Behoud jij het beste overzicht?";"";"";"999-GAL08";"";"38";"";"https://lt45.net/c/?si=13450&li=1594951&wi=362182&pid=d4ca7d34f973b6209c99390bb877bd4d&dl=product%2Fhalli-galli-twist%2F8720289474768&ws=";"16.99";"16.99";"0";"";"Halli Galli Twist - Actiespel";"4.99";"2";"";"17 x 12,7 x 5,5 cm";"";"";"";"";"8720289474768";"1247";"";"";"EUR";"0";"";"0";"Speelgoed en spellen > Spellen > Kaartspellen";"";"https://cdn3.999games.nl/b2c/source_images/Halli-Galli-Twist_L.png";"";"https://cdn3.999games.nl/b2c/source_images/Halli-Galli-Twist_L.png"
"0";"999 Games";"";"Bordspellen";"Speelgoed en spellen|Spellen|Bordspellen";"new";"Concurreer met elkaar bij het verkennen van een pas ontdekte planeet, het zoeken naar bouwmateriaal en het delven van energiestenen en metaal. Je doel is om zoveel mogelijk aan het bouwen van een stad bij te dragen. Onderweg ontdek je nieuwe diersoorten, bouw je koepels en zonnepanelen en krijg je te maken met sabotage, tornado‘s en herhaaldelijke stroomuitval.";"";"";"999-EXO01";"";"3846";"";"https://lt45.net/c/?si=13450&li=1594951&wi=362182&pid=c3a48a7770ab90b1fcc45efabd8bec74&dl=product%2Fexoplanet%2F8720289475963&ws=";"49.99";"49.99";"0";"";"Exoplanet - Bordspel";"0";"2";"";"29,7 x 29,7 x 7,2 cm";"";"";"";"";"8720289475963";"1246";"";"";"EUR";"0";"";"0";"Speelgoed en spellen > Spellen > Bordspellen";"";"https://cdn3.999games.nl/b2c/source_images/Exoplanet_L.png";"";"https://cdn3.999games.nl/b2c/source_images/Exoplanet_L.png"
"0";"999 Games";"";"Bordspellen";"Speelgoed en spellen|Spellen|Bordspellen";"new";"Verken het vogelrijk van Azië in deze nieuwe editie van Wingspan! Naast tal van nieuwe vogels bevat deze uitbreiding speelmateriaal voor twee spelers. Wingspan: Azië kan met zijn tweeën worden gespeeld of als uitbreiding op het basisspel worden gebruikt. Beleef Wingspan nu met maar liefst 7 spelers door middel van de nieuwe“zwerm”-modus!";"";"";"999-WIN05";"";"6582";"";"https://lt45.net/c/?si=13450&li=1594951&wi=362182&pid=f94180641d6d105c385a69765c9548ad&dl=product%2Fwingspan-uitbreiding-azie%2F8720289474423&ws=";"44.99";"44.99";"0";"";"Wingspan uitbreiding: Azië - Bordspel";"0";"2";"";"29,6 x 21,5 x 4 cm";"";"";"";"";"8720289474423";"1246";"";"";"EUR";"0";"";"0";"Speelgoed en spellen > Spellen > Bordspellen";"";"https://cdn3.999games.nl/b2c/source_images/Wingspan---Azie_L.png";"";"https://cdn3.999games.nl/b2c/source_images/Wingspan---Azie_L.png"
